id_en;sentence_en;id_sk;sentence_sk
4494992;They were thrilled.;10093335;Boli nadšení.
4498377;We were excited.;10093338;Boli sme nadšení.
4498377;We were excited.;10093339;Boli sme nadšené.
4495211;We were thrilled.;10093338;Boli sme nadšení.
4495211;We were thrilled.;10093339;Boli sme nadšené.
4498374;They were excited.;10093342;Boli nadšené.
4494992;They were thrilled.;10093342;Boli nadšené.
8215858;I don't eat cheese.;10093367;Nejem syr.
8614472;They were having lunch.;10093417;Obedovali.
493861;I thank you for your existence.;10093428;Ďakujem za to, že si.
493861;I thank you for your existence.;10093431;Ďakujem za to, že jestvuješ.
6705574;I wish it was easier.;10093435;Kiežby to bolo jednoduchšie.
1132507;I'll introduce you to my brother.;10093440;Zoznámim ťa s mojím bratom.
1132507;I'll introduce you to my brother.;10093444;Zoznámim ťa s bratom.
1132507;I'll introduce you to my brother.;10093446;Zoznámim vás s mojím bratom.
1132507;I'll introduce you to my brother.;10093448;Zoznámim vás s bratom.
4791579;Tom always wears black clothes.;10093463;Tom vždy chodí v čiernom.
4791579;Tom always wears black clothes.;10093464;Tom vždycky nosí čierne oblečenie.
3170656;Tom always wears black.;10093463;Tom vždy chodí v čiernom.
6890507;No one has told us anything.;10093487;Nikto nám nič nepovedal.
6890508;Nobody has told us anything.;10093487;Nikto nám nič nepovedal.
2640763;Tom and Mary walked out of the classroom.;10094991;Tom a Mária vyšli z triedy.
36339;Why did he run away?;10095503;Prečo utiekol?
36343;Why did he stop smoking?;10096849;Prečo prestal fajčiť?
2841180;Why did he quit smoking?;10096849;Prečo prestal fajčiť?
36344;Why is he here?;10096857;Prečo je tu?
2649066;Why is it here?;10096857;Prečo je tu?
1106206;Why is she here?;10096857;Prečo je tu?
36346;I wonder why he is so angry.;10096863;Zaujímalo by ma, prečo je taký nahnevaný.
36348;Why did you turn down his offer?;10096883;Prečo si odmietol jeho ponuku?
36348;Why did you turn down his offer?;10096884;Prečo si odmietla jeho ponuku?
36348;Why did you turn down his offer?;10096886;Prečo ste odmietli jeho ponuku?
36350;Why are you so angry with him?;10096898;Prečo sa na neho tak hneváš?
36350;Why are you so angry with him?;10096902;Prečo sa na neho tak hneváte?
36351;Why are you angry with him?;10096922;Prečo sa na neho hneváš?
36351;Why are you angry with him?;10096928;Prečo sa na neho hneváte?
36351;Why are you angry with him?;10096933;Prečo sa naňho hneváš?
36351;Why are you angry with him?;10096935;Prečo sa naňho hneváte?
36351;Why are you angry with him?;10096940;Prečo si na neho nahnevaný?
36351;Why are you angry with him?;10096941;Prečo si naňho nahnevaný?
36351;Why are you angry with him?;10096945;Prečo si na neho nahnevaná?
36351;Why are you angry with him?;10096949;Prečo si naňho nahnevaná?
36352;Why didn't you dance with him?;10096965;Prečo si s ním netancovala?
36356;Why he killed himself is still a mystery.;10096967;Prečo spáchal samovraždu je stále záhadou.
6864794;Tom should've called me.;10096974;Tom mi mal zavolať.
6662833;Does Tom know what Mary is doing?;10096980;Vie Tom, čo robí Mária?
9511223;The kid is playing on the lawn.;10096981;Dieťa sa hrá na trávniku.
2454198;She wears long skirts.;10097007;Nosí dlhé sukne.
7337781;Wash the spoons.;10097081;Umyte lyžice.
5840521;I baked bread.;10097085;Upiekla som chlieb.
5840521;I baked bread.;10097086;Upiekol som chlieb.
9178596;Her hair is black, short and curly.;10097149;Má čierne, krátke, kučeravé vlasy.
313597;She bought a tea set.;10097156;Kúpila čajovú súpravu.
7966270;This is a bracelet.;10097159;To je náramok.
9363647;Did Tom tell you where he found that?;10097164;Povedal ti Tom, kde to našiel?
9363647;Did Tom tell you where he found that?;10097165;Povedal vám Tom, kde to našiel?
9363647;Did Tom tell you where he found that?;10097166;Vravel ti Tom, kde to našiel?
9363647;Did Tom tell you where he found that?;10097168;Vravel vám Tom, kde to našiel?
9363647;Did Tom tell you where he found that?;10097169;Hovoril ti Tom, kde to našiel?
9363647;Did Tom tell you where he found that?;10097170;Hovoril vám Tom, kde to našiel?
7285429;You're only punishing yourself.;10097173;Iba samého seba tresceš.
7285429;You're only punishing yourself.;10097174;Iba samu seba tresceš.
7285429;You're only punishing yourself.;10097175;Len samého seba tresceš.
7285429;You're only punishing yourself.;10097176;Len samu seba tresceš.
255384;I poured water into the bucket.;10097179;Nalial som do vedra vodu.
255384;I poured water into the bucket.;10097180;Nalial som do vedra vody.
255384;I poured water into the bucket.;10097181;Naliala som do vedra vodu.
255384;I poured water into the bucket.;10097182;Naliala som do vedra vody.
254193;I filled the bucket with water.;10097183;Naplnil som vedro vodou.
255385;I filled the pail with water.;10097183;Naplnil som vedro vodou.
255385;I filled the pail with water.;10097185;Naplnila som vedro vodou.
254193;I filled the bucket with water.;10097185;Naplnila som vedro vodou.
3915616;They hated you.;10097195;Nenávideli ťa.
3915616;They hated you.;10097196;Nenávideli vás.
9286378;She didn't eat.;10097208;Nejedla.
9504348;You will work on the beach.;10097232;Budeš pracovať na pláži.
9504348;You will work on the beach.;10097233;Budete pracovať na pláži.
52115;I'll be back soon.;10097191;Čochvíľa som späť.
52115;I'll be back soon.;10097192;Zakrátko som späť.
8382305;Tom has about three hundred books.;10099352;Tom má okolo tristo kníh.
8382304;Tom has about 300 books.;10099352;Tom má okolo tristo kníh.
8382305;Tom has about three hundred books.;10099353;Tom má zhruba tristo kníh.
8382304;Tom has about 300 books.;10099353;Tom má zhruba tristo kníh.
6995705;Who told you he would be here?;10099354;Kto ti povedal, že tu bude?
6995705;Who told you he would be here?;10099355;Kto vám povedal, že tu bude?
3878359;Verily I say unto you, inasmuch as ye have done it unto one of the least of these my brethren, ye have done it unto me.;10099360;Veru, hovorím vám: Čokoľvek ste urobili jednému z týchto mojich najmenších bratov, mne ste urobili.
3286750;In the beginning God created the heaven and the earth.;10099375;Na počiatku stvoril Bôh nebesia a zem.
1103202;In the beginning God created the heavens and the earth.;10099375;Na počiatku stvoril Bôh nebesia a zem.
1215976;In the beginning God created Heaven and Earth.;10099375;Na počiatku stvoril Bôh nebesia a zem.
7903838;In the beginning, God created the heavens and the earth.;10099375;Na počiatku stvoril Bôh nebesia a zem.
2245008;Boxes were everywhere.;10099406;Všade boli krabice.
5923918;Take this box.;10099408;Vezmi túto krabicu.
5923918;Take this box.;10099409;Vezmite túto krabicu.
5923918;Take this box.;10099410;Zober túto krabicu.
5923918;Take this box.;10099411;Zoberte túto krabicu.
7633436;I don't know why Tom wants me to go to Australia.;10099890;Neviem, prečo Tom chce, aby som šla do Austrálie.
7633436;I don't know why Tom wants me to go to Australia.;10099891;Neviem, prečo Tom chce, aby som išla do Austrálie.
7633436;I don't know why Tom wants me to go to Australia.;10099892;Neviem, prečo Tom chce, aby som šiel do Austrálie.
7633436;I don't know why Tom wants me to go to Australia.;10099893;Neviem, prečo Tom chce, aby som išiel do Austrálie.
8369650;The storm frightened Tom.;10099895;Búrka Toma vystrašila.
6245496;Tom probably doesn't know what happened.;10099897;Tom pravdepodobne nevie, čo sa stalo.
8006864;The entire audience sang along with us.;10099901;Spolu s nami spievalo celé obecenstvo.
7542274;Tom doesn't know anything about wolves.;10099905;Tom o vlkoch nič nevie.
10021975;Tom saw blood on Mary's shoes.;10099906;Tom na Máriiných topánkach videl krv.
7733614;Mary is a pretty woman.;10099907;Mária je pekná žena.
8578238;It was hard for me.;10099908;Bolo to pre mňa ťažké.
8412738;I was feeling exhausted.;10099909;Cítil som sa vyčerpane.
8412738;I was feeling exhausted.;10099911;Cítila som sa vyčerpane.
9755007;Everybody was dancing.;10099920;Všetcia tancovali.
9755006;Everyone was dancing.;10099920;Všetcia tancovali.
7163747;Tom doesn't live here anymore. He's moved to Australia.;10099926;Tom tu už nežije. Presťahoval sa do Austrálie.
4245863;I know almost nothing about you.;10099928;Takmer nič o tebe neviem.
4245863;I know almost nothing about you.;10099929;Takmer nič o vás neviem.
8517541;This is the best we've played all year.;10099939;Toto je to najlepšie, čo sme za celý rok hrali.
2111386;That's vulgar.;10099941;To je hrubé.
8510623;This is the best that we've played all year.;10099939;Toto je to najlepšie, čo sme za celý rok hrali.
5744179;What are your principles?;10099946;Aké máte zásady?
5744179;What are your principles?;10099948;Aké máš zásady?
6262855;I intend to do that tomorrow.;10102640;Chystám sa to urobiť zajtra.
8470073;My French is far from perfect.;10102641;Moja francúzština má ďaleko od dokonalosti.
6526782;Tom doesn't know when Mary is planning to do that.;10102643;Tom nevie, kedy sa to Mária chystá urobiť.
6526507;Tom doesn't know when Mary is planning on doing that.;10102643;Tom nevie, kedy sa to Mária chystá urobiť.
872856;I was reading the book.;9201744;Čítal som knihu.
872856;I was reading the book.;10106712;Čítala som knihu.
261751;I was reading a book.;9201744;Čítal som knihu.
261751;I was reading a book.;10106712;Čítala som knihu.
680673;Mary designs dresses.;10106714;Mária navrhuje šaty.
581822;I'm waiting for someone.;10106716;Na niekoho čakám.
3129196;I forgot my scarf.;10108429;Zabudol som si šál.
3129196;I forgot my scarf.;10108430;Zabudla som si šál.
3129243;Do you regret the fact that you married me?;10108443;Ľutuješ, že si si ma vzal?
3129243;Do you regret the fact that you married me?;10108444;Ľutuješ, že si si ma vzala?
8909673;He always carries a pocketknife.;10108452;Vždy so sebou nosí vreckový nožík.
4494062;Everything was so beautiful.;10108455;Všetko bolo tak nádherné.
4494062;Everything was so beautiful.;10108456;Všetko bolo tak krásne.
3688260;The weather is nice today.;10108459;Dnes je pekné počasie.
3016317;I am very busy.;10108470;Som veľmi zaneprázdnený.
3016317;I am very busy.;10108474;Som veľmi zaneprázdená.
2280313;I need an answer.;10108478;Potrebujem odpoveď.
4496121;I love that book.;10114923;Zbožňujem tú knihu.
6330569;Are you from Paris?;10114926;Si z Paríža?
6330569;Are you from Paris?;10114928;Ste z Paríža?
2242984;They're insane.;10114933;Sú šialení.
10090443;She wants to sing and dance.;10114939;Chce spievať a tancovať.
7181136;Tom had to stay in Australia.;10114956;Tom musel zostať v Austrálii.
10121813;You're my father.;9850405;Si môj otec.
249766;I have three cousins.;10124459;Mám tri sesternice.
249766;I have three cousins.;10124461;Mám troch bratrancov.
249766;I have three cousins.;10124465;Mám troch bratancov.
4498171;What were you drinking?;6362812;Čo si pil?
4498171;What were you drinking?;10124471;Čo si pila?
619660;What did you drink?;10124471;Čo si pila?
619660;What did you drink?;8946231;Čo ste pili?
1027269;This is the hospital where Tom was born.;10124472;Toto je nemocnica, v ktorej sa narodil Tom.
1122514;I'm a woman.;2431769;Ja som žena.
7850624;Do you know that boy standing over there?;10131237;Poznáš toho chlapca tam stojaceho?
7850624;Do you know that boy standing over there?;10131239;Poznáte toho chlapca tam stojaceho?
869091;This is difficult.;10132670;To je ťažké.
1568774;It's hard.;10132670;To je ťažké.
7770587;Why are you still smiling?;10132672;Prečo sa stále usmievaš?
7770587;Why are you still smiling?;10132673;Prečo sa stále usmievate?
22424;We are having a meeting.;10132675;Máme stretnutie.
6874251;We're having a meeting.;10132675;Máme stretnutie.
2548941;We have a meeting.;10132675;Máme stretnutie.
997097;You need to stop drinking.;10132681;Musíš prestať piť.
997097;You need to stop drinking.;10132682;Musíte prestať piť.
1079088;You have to stop drinking.;10132681;Musíš prestať piť.
1079088;You have to stop drinking.;10132682;Musíte prestať piť.
278191;Birds have sharp eyes.;10132701;Vtáci majú ostrý zrak.
278191;Birds have sharp eyes.;10132703;Vtáky majú ostrý zrak.
1626154;Birds have sharp vision.;10132703;Vtáky majú ostrý zrak.
1626154;Birds have sharp vision.;10132701;Vtáci majú ostrý zrak.
4493649;We have three daughters.;10132707;Máme tri dcéry.
2360135;I have no idea where Tom is now.;10132717;Netuším, kde je teraz Tom.
7398177;He told me that he was curious.;10132720;Povedal mi, že je zvedavý.
7403402;He told me he was curious.;10132720;Povedal mi, že je zvedavý.
2640937;We were worried something had happened.;10132722;Báli sme sa, že sa niečo stalo.
7039071;Everyone is carrying an umbrella.;10132724;Všetci sú s dáždnikmi.
73573;"Is his story true? ""I'm afraid not.""";10132727;„Je pravda, čo hovorí?“ „Obávam sa, že nie.“
2276501;It doesn't belong to me.;10132731;To mi nepatrí.
2276501;It doesn't belong to me.;10132733;Nepatrí mi to.
2202724;We're curious.;10132946;Sme zvedaví.
2202724;We're curious.;10132947;Sme zvedavé.
3665456;Freedom is what we're fighting for.;10132948;Sloboda je to, za čo bojujeme.
3736540;I've heard of it.;10132949;Počul som o tom.
3736540;I've heard of it.;10132950;Počula som o tom.
3096417;Why did you come back?;10132951;Prečo si sa vrátil?
3096417;Why did you come back?;10132952;Prečo si sa vrátila?
3096417;Why did you come back?;10132953;Prečo ste sa vrátili?
8369625;Tom will be here for three hours.;10132954;Tom tu bude tri hodiny.
2248788;It must work.;10132958;Musí to ísť.
1183649;He took a shortcut through the forest.;10132960;Išiel skratkou cez les.
1183649;He took a shortcut through the forest.;10132961;Šiel skratkou cez les.
1841519;Why did you change your mind?;10132982;Prečo si zmenil názor?
1841519;Why did you change your mind?;10132983;Prečo si zmenila názor?
1841519;Why did you change your mind?;10132984;Prečo ste zmenili názor?
3905459;I told him to tell you that.;10132985;Povedal som mu, aby ti to povedal.
3905459;I told him to tell you that.;10132986;Povedal som mu, aby vám to povedal.
3905459;I told him to tell you that.;10132987;Povedala som mu, aby ti to povedal.
